Not_Full_Market_Price,Year_of_Sale,Location,New_Property_VAT_Exclusive,Properties_purchased_each_year,Wealth_in_Ireland,Ireland_Mortgage_Rates,Log_Price
0,2021,Cork,0,1060,212773.0,0.028,12.128111104060462
0,2017,Cork,0,1081,199406.0,0.0344,12.524526376648708
0,2014,Clare,0,847,176960.0,0.042,10.915088464214607
0,2020,Leitrim,0,917,208098.0,0.0292,12.195517131590657
0,2014,Mayo,0,847,176960.0,0.042,11.99535161421452
0,2016,Longford,0,1006,190618.0,0.0361,11.755871643580617
0,2013,Clare,0,547,162434.0,0.0438,10.915088464214607
0,2018,Galway,0,1122,210015.0,0.0321,11.5376180775606
0,2021,Dublin,0,1060,212773.0,0.028,12.821258284620408
0,2019,Meath,0,1154,215555.0,0.0302,11.542484267211773
0,2019,Dublin,0,1154,215555.0,0.0302,12.994530005894443
0,2019,Dublin,0,1154,215555.0,0.0302,12.971540487669746
0,2017,Meath,0,1081,199406.0,0.0344,12.2783933071098
0,2015,Louth,0,998,180068.0,0.0405,11.820410164718188
0,2017,Galway,0,1081,199406.0,0.0344,13.185338176565716
0,2017,Kerry,0,1081,199406.0,0.0344,11.33857207782545
0,2020,Kildare,0,917,208098.0,0.0292,12.706847933442663
0,2020,Galway,0,917,208098.0,0.0292,12.706847933442663
0,2016,Dublin 8,0,1006,190618.0,0.0361,12.367340793126296
0,2016,Donegal,0,1006,190618.0,0.0361,11.751942365440728
0,2021,Wexford,0,1060,212773.0,0.028,12.691580461311874
0,2018,Meath,1,1122,210015.0,0.0321,12.5952529056947
0,2020,Roscommon,0,917,208098.0,0.0292,11.56171562913966
0,2019,Meath,1,1154,215555.0,0.0302,12.676076274775909
0,2013,Dublin 16,0,547,162434.0,0.0438,11.759785542901755
0,2017,Kildare,0,1081,199406.0,0.0344,12.560244459250788
0,2011,Roscommon,1,357,155962.0,0.0442,11.648657122735122
1,2018,Wexford,1,1122,210015.0,0.0321,10.714417768752456
0,2021,Kildare,0,1060,212773.0,0.028,11.77528972943772
0,2017,Kildare,1,1081,199406.0,0.0344,12.747269353198105
0,2020,Cork,0,917,208098.0,0.0292,12.793859310432293
0,2017,Dublin 18,0,1081,199406.0,0.0344,14.115615150414612
0,2016,Dublin 3,0,1006,190618.0,0.0361,12.409013489526863
0,2020,Dublin 9,0,917,208098.0,0.0292,12.873902018105829
0,2018,Dublin 15,1,1122,210015.0,0.0321,12.653240416256581
0,2020,Limerick,0,917,208098.0,0.0292,11.156250521031495
0,2014,Clare,0,847,176960.0,0.042,10.275051108968611
0,2012,Dublin,0,485,152843.0,0.0433,12.136186518066006
0,2015,Kildare,0,998,180068.0,0.0405,12.211060187041213
0,2011,Wicklow,0,357,155962.0,0.0442,11.918390573078392
0,2018,Roscommon,1,1122,210015.0,0.0321,11.56171562913966
0,2017,Dublin 4,0,1081,199406.0,0.0344,13.17115354157376
0,2019,Leitrim,0,1154,215555.0,0.0302,10.308952660644293
0,2021,Galway,0,1060,212773.0,0.028,11.982929094215963
0,2015,Dublin 22,0,998,180068.0,0.0405,11.79810440720389
0,2017,Kerry,0,1081,199406.0,0.0344,11.385092093460344
0,2016,Carlow,1,1006,190618.0,0.0361,11.77528972943772
0,2016,Galway,0,1006,190618.0,0.0361,12.154779351142624
0,2015,Dublin 24,0,998,180068.0,0.0405,11.776058664500596
0,2011,Monaghan,0,357,155962.0,0.0442,12.873902018105829
0,2021,Limerick,0,1060,212773.0,0.028,12.154779351142624
0,2019,Wicklow,0,1154,215555.0,0.0302,12.542544882151386
0,2018,Wicklow,0,1122,210015.0,0.0321,12.230765258120545
0,2020,Louth,0,917,208098.0,0.0292,12.468436909997665
0,2018,Cork,0,1122,210015.0,0.0321,12.80765263256463
0,2020,Westmeath,0,917,208098.0,0.0292,12.983101310070822
0,2010,Dublin 20,0,413,161348.0,0.0402,11.976659481202368
0,2012,Dublin,0,485,152843.0,0.0433,12.025749091398891
0,2021,Clare,0,1060,212773.0,0.028,12.560244459250788
0,2012,Dublin,1,485,152843.0,0.0433,12.100712129872347
0,2013,Waterford,0,547,162434.0,0.0438,11.608235644774552
0,2015,Dublin,0,998,180068.0,0.0405,12.506177237980511
0,2019,Tipperary,0,1154,215555.0,0.0302,12.939641740589034
0,2017,Louth,0,1081,199406.0,0.0344,12.354492650648448
0,2014,Dublin,1,847,176960.0,0.042,11.985126677759451
0,2010,Dublin,0,413,161348.0,0.0402,12.765688433465597
0,2016,Kildare,1,1006,190618.0,0.0361,12.595249144940405
0,2017,Dublin 12,1,1081,199406.0,0.0344,12.890370788590747
0,2016,Dublin 18,0,1006,190618.0,0.0361,12.996800154428984
0,2021,Galway,0,1060,212773.0,0.028,11.813030057420567
0,2018,Dublin,0,1122,210015.0,0.0321,12.834681304952548
0,2021,Dublin,0,1060,212773.0,0.028,14.682611045647658
0,2016,Galway,1,1006,190618.0,0.0361,10.596634733096073
0,2020,Cork,0,917,208098.0,0.0292,12.072541252905651
0,2020,Dublin 9,0,917,208098.0,0.0292,12.668233097314884
0,2021,Meath,1,1060,212773.0,0.028,12.821377196469031
0,2014,Meath,1,847,176960.0,0.042,10.587795784428868
0,2021,Donegal,0,1060,212773.0,0.028,12.230765258120545
0,2016,Roscommon,0,1006,190618.0,0.0361,11.461632170582678
0,2020,Waterford,0,917,208098.0,0.0292,11.982929094215963
0,2017,Kildare,0,1081,199406.0,0.0344,12.560244459250788
1,2012,Monaghan,0,485,152843.0,0.0433,10.67106943758126
0,2013,Wexford,0,547,162434.0,0.0438,11.512925464970229
0,2018,Dublin 6,0,1122,210015.0,0.0321,13.226723392728571
0,2020,Dublin 24,0,917,208098.0,0.0292,12.154779351142624
0,2010,Dublin,0,413,161348.0,0.0402,13.060487973686241
0,2019,Kerry,0,1154,215555.0,0.0302,11.982929094215963
0,2010,Offaly,0,413,161348.0,0.0402,11.461632170582678
0,2021,Dublin 7,0,1060,212773.0,0.028,12.84792653170257
0,2019,Wexford,0,1154,215555.0,0.0302,11.512925464970229
0,2016,Dublin 4,0,1006,190618.0,0.0361,13.840203170554645
0,2021,Wexford,0,1060,212773.0,0.028,12.081076155355488
0,2012,Tipperary,1,485,152843.0,0.0433,12.234304742845088
1,2018,Kildare,0,1122,210015.0,0.0321,11.982929094215963
0,2021,Waterford,0,1060,212773.0,0.028,12.111761966058932
0,2010,Mayo,0,413,161348.0,0.0402,9.998797732340453
0,2021,Carlow,0,1060,212773.0,0.028,12.301382825334498
0,2013,Roscommon,0,547,162434.0,0.0438,10.858998997563564
0,2016,Cork,0,1006,190618.0,0.0361,12.429216196844383
0,2017,Dublin 1,0,1081,199406.0,0.0344,12.66032791780777
0,2010,Dublin 7,0,413,161348.0,0.0402,12.356645504009547
0,2010,Louth,0,413,161348.0,0.0402,12.721885810807203
0,2019,Donegal,1,1154,215555.0,0.0302,11.918390573078392
0,2019,Tipperary,1,1154,215555.0,0.0302,12.174752242580812
0,2017,Meath,1,1081,199406.0,0.0344,12.429216196844383
0,2020,Dublin 11,0,917,208098.0,0.0292,12.691580461311874
0,2016,Meath,0,1006,190618.0,0.0361,12.013700752882718
0,2014,Wexford,0,847,176960.0,0.042,11.289781913656018
0,2021,Cork,0,1060,212773.0,0.028,12.429216196844383
0,2020,Dublin 8,0,917,208098.0,0.0292,12.332705296463539
0,2011,Limerick,0,357,155962.0,0.0442,11.695247021764184
0,2015,Dublin 13,0,998,180068.0,0.0405,13.623138665316818
0,2018,Carlow,0,1122,210015.0,0.0321,10.819778284410283
0,2017,Westmeath,0,1081,199406.0,0.0344,12.886641043883259
0,2021,Kildare,0,1060,212773.0,0.028,12.354492650648448
0,2017,Kerry,0,1081,199406.0,0.0344,12.061046873479915
0,2015,Waterford,0,998,180068.0,0.0405,11.884489021402711
0,2016,Dublin 7,0,1006,190618.0,0.0361,12.468436909997665
0,2020,Kildare,1,917,208098.0,0.0292,12.610066672128328
0,2019,Cork,0,1154,215555.0,0.0302,12.358793732547838
0,2016,Meath,1,1006,190618.0,0.0361,12.2407081511291
0,2017,Dublin,0,1081,199406.0,0.0344,13.641157170819497
0,2017,Dublin 15,0,1081,199406.0,0.0344,12.468436909997665
0,2012,Dublin,1,485,152843.0,0.0433,12.577636201962656
0,2016,Galway,1,1006,190618.0,0.0361,10.308952660644293
0,2020,Dublin 14,0,917,208098.0,0.0292,13.348701819615057
0,2021,Westmeath,0,1060,212773.0,0.028,12.468436909997665
0,2018,Dublin,0,1122,210015.0,0.0321,12.24288661865289
0,2012,Kildare,0,485,152843.0,0.0433,12.180754837545884
0,2017,Dublin 8,0,1081,199406.0,0.0344,12.86876061860541
0,2015,Offaly,0,998,180068.0,0.0405,10.308952660644293
0,2015,Waterford,0,998,180068.0,0.0405,11.02679245379461
0,2012,Donegal,0,485,152843.0,0.0433,11.350406535472453
0,2019,Cork,0,1154,215555.0,0.0302,12.515393893085436
0,2021,Waterford,0,1060,212773.0,0.028,13.337474757021274
0,2021,Galway,0,1060,212773.0,0.028,12.594730635321957
0,2019,Dublin 15,1,1154,215555.0,0.0302,12.694625052605792
0,2013,Dublin,0,547,162434.0,0.0438,12.072541252905651
0,2019,Kerry,0,1154,215555.0,0.0302,11.156250521031495
0,2021,Mayo,0,1060,212773.0,0.028,11.652687407345388
0,2020,Dublin 18,0,917,208098.0,0.0292,13.244581010128577
0,2013,Dublin 18,1,547,162434.0,0.0438,11.850147420481987
1,2019,Kildare,0,1154,215555.0,0.0302,12.100712129872347
0,2019,Kildare,0,1154,215555.0,0.0302,12.339291489316397
0,2020,Dublin 15,0,917,208098.0,0.0292,12.419165860990882
0,2019,Wexford,0,1154,215555.0,0.0302,11.84939770159144
0,2010,Louth,0,413,161348.0,0.0402,11.931635799828413
0,2014,Limerick,0,847,176960.0,0.042,12.718896271958837
0,2014,Limerick,0,847,176960.0,0.042,11.289781913656018
0,2017,Monaghan,0,1081,199406.0,0.0344,12.05524975579559
0,2017,Cork,0,1081,199406.0,0.0344,12.025749091398891
0,2020,Cork,0,917,208098.0,0.0292,13.217673557208654
0,2014,Tipperary,0,847,176960.0,0.042,11.02679245379461
0,2018,Sligo,0,1122,210015.0,0.0321,11.898187865760873
0,2019,Carlow,0,1154,215555.0,0.0302,11.630708500626612
0,2021,Kerry,0,1060,212773.0,0.028,11.512925464970229
0,2019,Mayo,0,1154,215555.0,0.0302,11.669929213779893
0,2021,Kilkenny,0,1060,212773.0,0.028,12.886641043883259
0,2013,Donegal,0,547,162434.0,0.0438,10.915088464214607
0,2014,Donegal,0,847,176960.0,0.042,11.84939770159144
0,2016,Sligo,0,1006,190618.0,0.0361,11.719939634354555
0,2021,Kerry,0,1060,212773.0,0.028,11.982929094215963
0,2017,Tipperary,0,1081,199406.0,0.0344,11.225243392518447
0,2010,Galway,0,413,161348.0,0.0402,12.100712129872347
0,2016,Mayo,0,1006,190618.0,0.0361,11.251560700835821
0,2020,Meath,0,917,208098.0,0.0292,13.641157170819497
0,2013,Kildare,0,547,162434.0,0.0438,12.405140120156688
0,2013,Monaghan,1,547,162434.0,0.0438,11.225243392518447
0,2020,Donegal,0,917,208098.0,0.0292,12.301382825334498
0,2020,Waterford,0,917,208098.0,0.0292,12.834681304952548
0,2013,Westmeath,0,547,162434.0,0.0438,10.725467604939041
0,2020,Wexford,0,917,208098.0,0.0292,12.506177237980511
0,2017,Meath,1,1081,199406.0,0.0344,12.523207325264625
0,2011,Louth,0,357,155962.0,0.0442,12.230765258120545
0,2018,Cork,0,1122,210015.0,0.0321,12.449018824140563
0,2012,Offaly,0,485,152843.0,0.0433,11.84939770159144
0,2021,Dublin 6w,0,1060,212773.0,0.028,13.337474757021274
0,2017,Dublin 12,0,1081,199406.0,0.0344,12.323855681186558
0,2018,Cork,0,1122,210015.0,0.0321,12.89921982609012
0,2020,Cork,0,917,208098.0,0.0292,12.771386454580234
1,2019,Dublin 9,1,1154,215555.0,0.0302,12.911642346088676
0,2012,Dublin,0,485,152843.0,0.0433,13.199324418540456
0,2018,Dublin 6,0,1122,210015.0,0.0321,11.64645682009475
0,2017,Wexford,0,1081,199406.0,0.0344,12.154779351142624
0,2010,Dublin,0,413,161348.0,0.0402,13.001325049027272
0,2021,Carlow,0,1060,212773.0,0.028,12.384218830913648
0,2014,Clare,0,847,176960.0,0.042,11.156250521031495
0,2013,Dublin 16,0,547,162434.0,0.0438,12.855790268162783
0,2011,Cork,0,357,155962.0,0.0442,11.289781913656018
0,2017,Tipperary,0,1081,199406.0,0.0344,10.46310334047155
0,2016,Dublin 1,0,1006,190618.0,0.0361,12.01974306733868
0,2021,Limerick,0,1060,212773.0,0.028,12.707980625038596
0,2015,Clare,0,998,180068.0,0.0405,11.512925464970229
1,2019,Kildare,0,1154,215555.0,0.0302,11.580584113444043
0,2018,Meath,0,1122,210015.0,0.0321,12.745485726148077
0,2014,Meath,0,847,176960.0,0.042,12.323855681186558
0,2021,Waterford,0,1060,212773.0,0.028,11.695247021764184
0,2016,Wexford,0,1006,190618.0,0.0361,11.082142548877775
0,2017,Carlow,0,1081,199406.0,0.0344,11.695247021764184
0,2021,Meath,1,1060,212773.0,0.028,12.322386157520922
0,2020,Waterford,0,917,208098.0,0.0292,11.418614785498987
0,2017,Kerry,0,1081,199406.0,0.0344,12.0015054797889
0,2015,Limerick,0,998,180068.0,0.0405,12.821258284620408
0,2019,Wicklow,0,1154,215555.0,0.0302,12.736700896592344
0,2011,Dublin 11,0,357,155962.0,0.0442,9.210340371976184
0,2015,Louth,0,998,180068.0,0.0405,12.013700752882718
1,2020,Louth,0,917,208098.0,0.0292,11.225243392518447
0,2013,Tipperary,0,547,162434.0,0.0438,10.596634733096073
0,2016,Waterford,0,1006,190618.0,0.0361,11.77528972943772
0,2011,Wicklow,0,357,155962.0,0.0442,13.137251989898079
0,2020,Offaly,0,917,208098.0,0.0292,13.151922179645874
0,2014,Dublin 11,0,847,176960.0,0.042,12.176056638786578
0,2016,Dublin 6,0,1006,190618.0,0.0361,12.994530005894443
0,2021,Wexford,0,1060,212773.0,0.028,11.669929213779893
0,2020,Dublin 14,0,917,208098.0,0.0292,13.458835614025542
0,2020,Dublin,1,917,208098.0,0.0292,12.694652660348845
0,2018,Wexford,0,1122,210015.0,0.0321,12.128111104060462
0,2012,Dublin 15,0,485,152843.0,0.0433,12.429216196844383
0,2013,Dublin 12,0,547,162434.0,0.0438,11.870599909242044
0,2021,Galway,0,1060,212773.0,0.028,12.886641043883259
0,2018,Dublin,0,1122,210015.0,0.0321,13.308012724290958
0,2014,Dublin,0,847,176960.0,0.042,13.142166004700508
0,2017,Meath,0,1081,199406.0,0.0344,11.156250521031495
1,2010,Dublin,0,413,161348.0,0.0402,12.230765258120545
0,2019,Clare,0,1154,215555.0,0.0302,11.184421397998193
0,2018,Cork,0,1122,210015.0,0.0321,12.175613438045465
0,2016,Mayo,0,1006,190618.0,0.0361,11.407564949312402
0,2020,Dublin,0,917,208098.0,0.0292,13.037241123987494
0,2015,Dublin,0,998,180068.0,0.0405,13.005829561148378
0,2012,Dublin 14,0,485,152843.0,0.0433,13.021437458814368
0,2021,Dublin,1,1060,212773.0,0.028,12.903310995830738
1,2019,Tipperary,1,1154,215555.0,0.0302,12.072541252905651
0,2015,Roscommon,0,998,180068.0,0.0405,11.112447898373103
0,2021,Limerick,0,1060,212773.0,0.028,12.323855681186558
0,2020,Dublin 15,1,917,208098.0,0.0292,13.104585075777662
0,2014,Roscommon,0,847,176960.0,0.042,9.615805480084347
0,2013,Meath,0,547,162434.0,0.0438,12.644327576461329
0,2014,Dublin,1,847,176960.0,0.042,12.642390217121102
1,2018,Cork,0,1122,210015.0,0.0321,12.245293358683455
0,2018,Dublin 11,0,1122,210015.0,0.0321,12.644327576461329
0,2014,Dublin,1,847,176960.0,0.042,11.824219078059741
0,2011,Kerry,0,357,155962.0,0.0442,12.043553716032399
0,2014,Dublin,0,847,176960.0,0.042,13.312983737012978
0,2018,Dublin 5,0,1122,210015.0,0.0321,12.697715449879391
0,2018,Donegal,0,1122,210015.0,0.0321,12.031719258385396
0,2017,Tipperary,0,1081,199406.0,0.0344,11.082142548877775
0,2013,Kerry,0,547,162434.0,0.0438,10.308952660644293
0,2018,Laois,0,1122,210015.0,0.0321,11.669929213779893
0,2018,Tipperary,0,1122,210015.0,0.0321,10.46310334047155
0,2014,Dublin 4,0,847,176960.0,0.042,13.610943392223
0,2017,Kildare,0,1081,199406.0,0.0344,13.091904169919621
0,2014,Louth,0,847,176960.0,0.042,11.002099841204238
0,2014,Westmeath,0,847,176960.0,0.042,11.407564949312402
0,2015,Limerick,0,998,180068.0,0.0405,10.868568448579715
0,2017,Dublin 1,0,1081,199406.0,0.0344,13.473020249017498
1,2013,Kerry,0,547,162434.0,0.0438,10.290143539657238
0,2011,Dublin 15,0,357,155962.0,0.0442,12.558488532548523
0,2017,Wexford,0,1081,199406.0,0.0344,11.350406535472453
0,2020,Wexford,0,917,208098.0,0.0292,11.652687407345388
0,2014,Cork,0,847,176960.0,0.042,10.714417768752456
0,2021,Limerick,0,1060,212773.0,0.028,13.487006490992238
0,2019,Westmeath,0,1154,215555.0,0.0302,11.672435045917439
0,2016,Louth,0,1006,190618.0,0.0361,11.951180395901384
0,2014,Wexford,0,847,176960.0,0.042,10.126631103850338
0,2012,Wexford,0,485,152843.0,0.0433,10.126631103850338
0,2014,Galway,0,847,176960.0,0.042,10.432025384900689
0,2010,Laois,0,413,161348.0,0.0402,10.819778284410283
0,2018,Clare,0,1122,210015.0,0.0321,11.170435156023453
0,2015,Longford,0,998,180068.0,0.0405,9.472704636443673
0,2018,Limerick,0,1122,210015.0,0.0321,11.695247021764184
0,2018,Dublin 4,0,1122,210015.0,0.0321,14.496078956317358
0,2010,Roscommon,1,413,161348.0,0.0402,11.512925464970229
0,2021,Cork,0,1060,212773.0,0.028,12.154779351142624
1,2017,Wexford,0,1081,199406.0,0.0344,12.072541252905651
0,2014,Cork,0,847,176960.0,0.042,11.326595886778735
0,2010,Dublin 9,0,413,161348.0,0.0402,12.487485104968359
0,2012,Mayo,0,485,152843.0,0.0433,12.230765258120545
0,2020,Dublin 5,0,917,208098.0,0.0292,12.943236711506893
1,2018,Tipperary,0,1122,210015.0,0.0321,11.585246126549855
0,2014,Dublin 14,0,847,176960.0,0.042,13.038981768465277
0,2010,Dublin,0,413,161348.0,0.0402,12.54966234992025
0,2019,Mayo,0,1154,215555.0,0.0302,12.323855681186558
0,2016,Dublin 1,0,1006,190618.0,0.0361,12.449018824140563
0,2014,Kildare,0,847,176960.0,0.042,11.112447898373103
1,2020,Dublin,0,917,208098.0,0.0292,12.180754837545884
0,2010,Dublin,0,413,161348.0,0.0402,13.190022025878143
0,2013,Donegal,0,547,162434.0,0.0438,11.289781913656018
0,2020,Dublin 6,0,917,208098.0,0.0292,12.706847933442663
0,2020,Meath,1,917,208098.0,0.0292,12.219201928058922
0,2020,Limerick,0,917,208098.0,0.0292,12.936033799212835
0,2020,Meath,0,917,208098.0,0.0292,13.199324418540456
0,2014,Tipperary,0,847,176960.0,0.042,11.018629143155449
0,2017,Dublin 14,0,1081,199406.0,0.0344,11.84939770159144
0,2018,Kilkenny,1,1122,210015.0,0.0321,12.760008389658754
0,2017,Meath,0,1081,199406.0,0.0344,12.092343880201831
0,2015,Wexford,1,998,180068.0,0.0405,11.690736866286297
0,2016,Carlow,0,1006,190618.0,0.0361,11.630708500626612
0,2021,Dublin 16,0,1060,212773.0,0.028,13.208541073645382
0,2021,Westmeath,0,1060,212773.0,0.028,11.289781913656018
0,2014,Kildare,0,847,176960.0,0.042,11.156250521031495
0,2017,Longford,1,1081,199406.0,0.0344,10.68624689178576
0,2012,Dublin,1,485,152843.0,0.0433,12.043553716032399
0,2018,Dublin,1,1122,210015.0,0.0321,13.401195832245794
0,2017,Meath,0,1081,199406.0,0.0344,13.091904169919621
0,2016,Clare,0,1006,190618.0,0.0361,12.608198852372823
0,2013,Monaghan,1,547,162434.0,0.0438,11.320553572322773
0,2019,Dublin 7,0,1154,215555.0,0.0302,12.323855681186558
0,2018,Dublin 24,0,1122,210015.0,0.0321,12.449018824140563
0,2016,Dublin 15,0,1006,190618.0,0.0361,13.652991628466498
0,2014,Dublin,0,847,176960.0,0.042,11.385092093460344
0,2015,Limerick,0,998,180068.0,0.0405,11.56171562913966
0,2016,Longford,0,1006,190618.0,0.0361,10.714417768752456
0,2014,Wexford,0,847,176960.0,0.042,11.532728092266408
0,2018,Wicklow,0,1122,210015.0,0.0321,11.982929094215963
0,2015,Louth,0,998,180068.0,0.0405,12.072541252905651
0,2019,Kildare,0,1154,215555.0,0.0302,12.429216196844383
0,2019,Cork,1,1154,215555.0,0.0302,12.867897333711078
0,2014,Roscommon,0,847,176960.0,0.042,11.26446410567173
0,2018,Meath,0,1122,210015.0,0.0321,11.652687407345388
0,2019,Dublin,0,1154,215555.0,0.0302,14.675019275739444
0,2015,Dublin 15,0,998,180068.0,0.0405,12.240474072247506
0,2013,Dublin 14,0,547,162434.0,0.0438,12.886641043883259
0,2016,Monaghan,0,1006,190618.0,0.0361,11.982929094215963
0,2013,Carlow,0,547,162434.0,0.0438,11.082142548877775
0,2016,Dublin 13,0,1006,190618.0,0.0361,12.542544882151386
0,2014,Dublin 15,1,847,176960.0,0.042,12.944437425767623
0,2020,Limerick,0,917,208098.0,0.0292,12.84792653170257
0,2017,Dublin 8,0,1081,199406.0,0.0344,10.714417768752456
0,2019,Dublin 18,0,1154,215555.0,0.0302,13.071070083016778
0,2016,Kerry,0,1006,190618.0,0.0361,12.100712129872347
0,2019,Dublin 22,0,1154,215555.0,0.0302,12.30591798049989
1,2018,Carlow,0,1122,210015.0,0.0321,10.714417768752456
0,2015,Cork,0,998,180068.0,0.0405,12.80765263256463
0,2013,Dublin,0,547,162434.0,0.0438,13.321214236149494
0,2014,Kildare,0,847,176960.0,0.042,11.507912923146684
0,2017,Meath,0,1081,199406.0,0.0344,11.736069016284437
1,2021,Longford,0,1060,212773.0,0.028,10.819778284410283
0,2019,Tipperary,0,1154,215555.0,0.0302,11.407564949312402
0,2016,Kerry,0,1006,190618.0,0.0361,12.025749091398891
0,2019,Dublin 15,0,1154,215555.0,0.0302,12.460714863903755
0,2018,Wexford,0,1122,210015.0,0.0321,11.695247021764184
0,2010,Kerry,1,413,161348.0,0.0402,11.831379196088763
0,2014,Dublin,0,847,176960.0,0.042,12.983101310070822
0,2014,Dublin 16,0,847,176960.0,0.042,12.873902018105829
0,2017,Donegal,0,1081,199406.0,0.0344,11.617285480294472
0,2010,Longford,1,413,161348.0,0.0402,12.100712129872347
0,2020,Dublin 18,0,917,208098.0,0.0292,12.537173338349476
0,2014,Tipperary,0,847,176960.0,0.042,11.407564949312402
0,2014,Meath,0,847,176960.0,0.042,11.951180395901384
0,2020,Sligo,0,917,208098.0,0.0292,11.289781913656018
0,2012,Cork,0,485,152843.0,0.0433,11.782952602183288
0,2014,Dublin,1,847,176960.0,0.042,12.538967060803502
0,2018,Dublin 3,0,1122,210015.0,0.0321,12.759957758756611
0,2015,Waterford,0,998,180068.0,0.0405,10.621327345686446
0,2018,Dublin 3,0,1122,210015.0,0.0321,12.909170156943286
0,2017,Cavan,0,1081,199406.0,0.0344,11.407564949312402
0,2021,Carlow,0,1060,212773.0,0.028,12.636230366228709
0,2014,Dublin 11,0,847,176960.0,0.042,11.88837113142547
1,2017,Roscommon,0,1081,199406.0,0.0344,11.156250521031495
0,2015,Cork,0,998,180068.0,0.0405,12.594730635321957
0,2011,Leitrim,1,357,155962.0,0.0442,12.343658308482738
0,2017,Meath,1,1081,199406.0,0.0344,12.383695681542575
0,2021,Cork,0,1060,212773.0,0.028,12.128111104060462
0,2021,Clare,0,1060,212773.0,0.028,12.468436909997665
0,2020,Clare,0,917,208098.0,0.0292,11.887931365593685
0,2012,Dublin,1,485,152843.0,0.0433,11.806154623851127
0,2011,Dublin,0,357,155962.0,0.0442,10.819778284410283
0,2013,Dublin 4,0,547,162434.0,0.0438,12.334905517373143
0,2018,Kilkenny,0,1122,210015.0,0.0321,12.367340793126296
0,2017,Donegal,0,1081,199406.0,0.0344,11.407009239378679
0,2015,Wexford,0,998,180068.0,0.0405,11.744037185933616
0,2011,Cavan,0,357,155962.0,0.0442,12.154779351142624
0,2020,Dublin,1,917,208098.0,0.0292,12.694628120170437
0,2019,Dublin 6,0,1154,215555.0,0.0302,13.3645249345543
0,2019,Donegal,0,1154,215555.0,0.0302,12.611537753638338
0,2019,Cork,0,1154,215555.0,0.0302,12.345834587905333
0,2019,Sligo,0,1154,215555.0,0.0302,11.719939634354555
1,2020,Cork,1,917,208098.0,0.0292,12.445089546000673
0,2016,Mayo,0,1006,190618.0,0.0361,12.524526376648708
1,2021,Cavan,0,1060,212773.0,0.028,11.56171562913966
0,2020,Dublin 18,0,917,208098.0,0.0292,12.524526376648708
0,2014,Kildare,0,847,176960.0,0.042,12.47227568630483
0,2018,Limerick,0,1122,210015.0,0.0321,11.28946936481772
0,2018,Waterford,1,1122,210015.0,0.0321,12.016811062366555
0,2018,Galway,0,1122,210015.0,0.0321,11.461632170582678
0,2016,Dublin 18,0,1006,190618.0,0.0361,13.071070083016778
0,2012,Kilkenny,1,485,152843.0,0.0433,12.261814779140808
0,2021,Wicklow,0,1060,212773.0,0.028,13.071070083016778
0,2021,Carlow,0,1060,212773.0,0.028,11.918390573078392
